doctor_name,specialization,city,clinic,rating,reviews_count,experience_years,price,consultation_format,source,profile_url,price_segment
Шабанова Анастасия Анатольевна,Офтальмолог (окулист),Алматы,Глазная клиника доктора Кравцова,,,5.0,0.0,,idoctor.kz,https://idoctor.kz/almaty/doctor/1228632-shabanova-anastasiya-anatolevna#review,low-priced
Жұмағұлова Фарида Орымбекқызы,Офтальмолог (окулист),Алматы,AQMED - Медицинский центр на Аксай,,,,0.0,,idoctor.kz,https://idoctor.kz/almaty/doctor/1228664-zhmalova-farida-orymbekyzy,low-priced
Жұмағұлова Фарида Орымбекқызы,Офтальмолог (окулист),Алматы,AQMED - Медицинский центр на Аксай,,,,0.0,,idoctor.kz,https://idoctor.kz/almaty/doctor/1228664-zhmalova-farida-orymbekyzy#review,low-priced
Сулейманов Эльман Новруз,Психолог,Алматы,AziMed - Медицинский центр,5.0,5.0,,25000.0,,idoctor.kz,https://idoctor.kz/almaty/doctor/1228714-suleymanov-elman-novruz-ogly,luxury
Сулейманов Эльман Новруз,Психолог,Алматы,AziMed - Медицинский центр,5.0,5.0,,25000.0,,idoctor.kz,https://idoctor.kz/almaty/doctor/1228714-suleymanov-elman-novruz-ogly#review,luxury
Мұсабек Ақсәуле Талғатқызы,Офтальмолог (окулист),Алматы,Visiomed - Офтальмологическая клиника на Каримова,,,,12000.0,,idoctor.kz,https://idoctor.kz/almaty/doctor/1228730-msabek-asule-talatyzy,luxury
Мұсабек Ақсәуле Талғатқызы,Офтальмолог (окулист),Алматы,Visiomed - Офтальмологическая клиника на Каримова,,,,12000.0,,idoctor.kz,https://idoctor.kz/almaty/doctor/1228730-msabek-asule-talatyzy#review,luxury
Алиева Эльмира Кушалиевна,Пластический хирург,Алматы,Медицинский центр Orhun Medical на Казыбек би,,,17.0,20000.0,,idoctor.kz,https://idoctor.kz/almaty/doctor/1228752-alieva-elmira-kushalievna,luxury
Алиева Эльмира Кушалиевна,Пластический хирург,Алматы,Медицинский центр Orhun Medical на Казыбек би,,,17.0,20000.0,,idoctor.kz,https://idoctor.kz/almaty/doctor/1228752-alieva-elmira-kushalievna#review,luxury
Молдахмет Айнура Маликовна,Гастроэнтеролог,Алматы,Emirmed - Медицинский центр на Пограничной,,,8.0,7000.0,,idoctor.kz,https://idoctor.kz/almaty/doctor/1228799-moldakhmet-aynura-malikovna,high-priced
Молдахмет Айнура Маликовна,Гастроэнтеролог,Алматы,Emirmed - Медицинский центр на Пограничной,,,8.0,7000.0,,idoctor.kz,https://idoctor.kz/almaty/doctor/1228799-moldakhmet-aynura-malikovna#review,high-priced
Исаев Али Баурджанулы,Офтальмолог (окулист),Алматы,AQMED - Медицинский центр Шаляпина,,,,4900.0,,idoctor.kz,https://idoctor.kz/almaty/doctor/1229182-isaev-ali-baurdzhanuly,middle-priced
Исаев Али Баурджанулы,Офтальмолог (окулист),Алматы,AQMED - Медицинский центр Шаляпина,,,,4900.0,,idoctor.kz,https://idoctor.kz/almaty/doctor/1229182-isaev-ali-baurdzhanuly#review,middle-priced
Камалова Диана Булатқызы,Педиатр,Алматы,Uki - Многопрофильная клиника,5.0,10.0,5.0,15000.0,,idoctor.kz,https://idoctor.kz/almaty/doctor/1229191-kamalova-diana-bulatyzy,luxury
Камалова Диана Булатқызы,Педиатр,Алматы,Uki - Многопрофильная клиника,5.0,10.0,5.0,15000.0,,idoctor.kz,https://idoctor.kz/almaty/doctor/1229191-kamalova-diana-bulatyzy#review,luxury
Муканова Алия Маратовна,Офтальмолог (окулист),Алматы,OPEN Healthcare Kazakhstan на Яссауи,,,19.0,15000.0,,idoctor.kz,https://idoctor.kz/almaty/doctor/1229211-mukanova-aliya-maratovna,luxury
Муканова Алия Маратовна,Офтальмолог (окулист),Алматы,OPEN Healthcare Kazakhstan на Яссауи,,,19.0,15000.0,,idoctor.kz,https://idoctor.kz/almaty/doctor/1229211-mukanova-aliya-maratovna#review,luxury
Есқарина Ақниет Есқарақызы,Педиатр,Алматы,Uki - Многопрофильная клиника,5.0,6.0,5.0,15000.0,,idoctor.kz,https://idoctor.kz/almaty/doctor/1229234-esarina-aniet-esarayzy,luxury
Есқарина Ақниет Есқарақызы,Педиатр,Алматы,Uki - Многопрофильная клиника,5.0,6.0,5.0,15000.0,,idoctor.kz,https://idoctor.kz/almaty/doctor/1229234-esarina-aniet-esarayzy#review,luxury
Жолшиева Қазына Ғабитқызы,Онкомаммолог,Алматы,"Центр ЭКО и лечения бесплодия г.Алматы ""Ecomed""",,,,13500.0,,idoctor.kz,https://idoctor.kz/almaty/doctor/1229239-zholshieva-azyna-abityzy,luxury
Жолшиева Қазына Ғабитқызы,Онкомаммолог,Алматы,"Центр ЭКО и лечения бесплодия г.Алматы ""Ecomed""",,,,13500.0,,idoctor.kz,https://idoctor.kz/almaty/doctor/1229239-zholshieva-azyna-abityzy#review,luxury
Асымжанов Руслан Асымжанович,Невролог (Невропатолог),Алматы,Skolioz.kz - Клиника реабилитации позвоночника,5.0,30.0,17.0,18000.0,,idoctor.kz,https://idoctor.kz/almaty/doctor/1426-asyimjanov-ruslan-asyimjanovich,luxury
Асымжанов Руслан Асымжанович,Невролог (Невропатолог),Алматы,Skolioz.kz - Клиника реабилитации позвоночника,5.0,30.0,17.0,18000.0,,idoctor.kz,https://idoctor.kz/almaty/doctor/1426-asyimjanov-ruslan-asyimjanovich#review,luxury
Ли Ирина Николаевна,Маммолог,Алматы,VIA Medical - Медицинский центр на Тлендиева,5.0,75.0,,11000.0,,idoctor.kz,https://idoctor.kz/almaty/doctor/14881-irina-li-nikolaevna,luxury
Ли Ирина Николаевна,Маммолог,Алматы,VIA Medical - Медицинский центр на Тлендиева,5.0,75.0,,11000.0,,idoctor.kz,https://idoctor.kz/almaty/doctor/14881-irina-li-nikolaevna#review,luxury
Таракова Бибинур Кадирхановна,Маммолог,Алматы,MamaVita - Центр женского здоровья на Навои,5.0,9.0,9.0,0.0,,idoctor.kz,https://idoctor.kz/almaty/doctor/1598-tarakova-bibinur-kadirhanovna,low-priced
Таракова Бибинур Кадирхановна,Маммолог,Алматы,MamaVita - Центр женского здоровья на Навои,5.0,9.0,9.0,0.0,,idoctor.kz,https://idoctor.kz/almaty/doctor/1598-tarakova-bibinur-kadirhanovna#review,low-priced
Иргайбаева Гульжахан Ахиновна,Офтальмолог (окулист),Алматы,Республиканский семейно-врачебный центр (РСВЦ),5.0,212.0,26.0,10000.0,,idoctor.kz,https://idoctor.kz/almaty/doctor/1748-irgaybaeva-guljahan-ahinovna,luxury
Иргайбаева Гульжахан Ахиновна,Офтальмолог (окулист),Алматы,Республиканский семейно-врачебный центр (РСВЦ),5.0,212.0,26.0,10000.0,,idoctor.kz,https://idoctor.kz/almaty/doctor/1748-irgaybaeva-guljahan-ahinovna#review,luxury
Бошугулова Гульнар Сатыбалдиевна,Стоматолог,Алматы,"Стоматологическая клиника ""RadAn""",,,18.0,0.0,,idoctor.kz,https://idoctor.kz/almaty/doctor/2519-boshugulova-gulnar-satyibaldievna,low-priced
Бошугулова Гульнар Сатыбалдиевна,Стоматолог,Алматы,"Стоматологическая клиника ""RadAn""",,,18.0,0.0,,idoctor.kz,https://idoctor.kz/almaty/doctor/2519-boshugulova-gulnar-satyibaldievna#review,low-priced
Бегулиева Бахтигуль Сатеновна,Стоматолог,Алматы,"Стоматологическая клиника ""СЭР""",,,39.0,0.0,,idoctor.kz,https://idoctor.kz/almaty/doctor/2520-begulieva-bahyitgul-satenovna,low-priced
Бегулиева Бахтигуль Сатеновна,Стоматолог,Алматы,"Стоматологическая клиника ""СЭР""",,,39.0,0.0,,idoctor.kz,https://idoctor.kz/almaty/doctor/2520-begulieva-bahyitgul-satenovna#review,low-priced
Кащенко Инга Анатольевна,Стоматолог,Алматы,"Стоматологическая клиника ""RadAn""",,,29.0,0.0,,idoctor.kz,https://idoctor.kz/almaty/doctor/2521-kaschenko-inga-anatolevna,low-priced
Кащенко Инга Анатольевна,Стоматолог,Алматы,"Стоматологическая клиника ""RadAn""",,,29.0,0.0,,idoctor.kz,https://idoctor.kz/almaty/doctor/2521-kaschenko-inga-anatolevna#review,low-priced
Аргынбаев Еркебулан Кожахметович,Хирург,Алматы,"Городская поликлиника №16, Алматы",5.0,2.0,11.0,0.0,,idoctor.kz,https://idoctor.kz/almaty/doctor/2525-argyinbaev-erkebulan-kojahmetovich,low-priced
Аргынбаев Еркебулан Кожахметович,Хирург,Алматы,"Городская поликлиника №16, Алматы",5.0,2.0,11.0,0.0,,idoctor.kz,https://idoctor.kz/almaty/doctor/2525-argyinbaev-erkebulan-kojahmetovich#review,low-priced
Дурбаев Айбек Жумабекович,ЛОР (отоларинголог),Алматы,"Медицинский центр ""MedMart"" на Ашимова",,,13.0,0.0,,idoctor.kz,https://idoctor.kz/almaty/doctor/2529-durbaev-aybek-jumabekovich,low-priced
Дурбаев Айбек Жумабекович,ЛОР (отоларинголог),Алматы,"Медицинский центр ""MedMart"" на Ашимова",,,13.0,0.0,,idoctor.kz,https://idoctor.kz/almaty/doctor/2529-durbaev-aybek-jumabekovich#review,low-priced
Джакипбаева Айжан Кумискалиевна,Онкомаммолог,Алматы,Меди сервис - Медицинский центр,5.0,4.0,29.0,15800.0,,idoctor.kz,https://idoctor.kz/almaty/doctor/2807-djakipbaeva-ayjan-kumiskalievna,luxury
Джакипбаева Айжан Кумискалиевна,Онкомаммолог,Алматы,Меди сервис - Медицинский центр,5.0,4.0,29.0,15800.0,,idoctor.kz,https://idoctor.kz/almaty/doctor/2807-djakipbaeva-ayjan-kumiskalievna#review,luxury
Иембергенов Аскар Иембергенович,Онкомаммолог,Алматы,KAZMED - Медицинский центр в Аксае,5.0,1.0,48.0,15000.0,,idoctor.kz,https://idoctor.kz/almaty/doctor/2938-iembergenov-askar-iembergenovich,luxury
Иембергенов Аскар Иембергенович,Онкомаммолог,Алматы,KAZMED - Медицинский центр в Аксае,5.0,1.0,48.0,15000.0,,idoctor.kz,https://idoctor.kz/almaty/doctor/2938-iembergenov-askar-iembergenovich#review,luxury
Лялина Диана Арсеньевна,Педиатр,Алматы,Neuronest – Медицинский центр,5.0,31.0,13.0,11000.0,,idoctor.kz,https://idoctor.kz/almaty/doctor/30033-volf-diana-arsenevna,luxury
Бессонов Дмитрий Владимирович,Мануальный терапевт,Алматы,Центр здоровья TVIN,2.0,3.0,19.0,20000.0,,idoctor.kz,https://idoctor.kz/almaty/doctor/30201-bessonov-dmitriy-vladimirovich,luxury
Бессонов Дмитрий Владимирович,Мануальный терапевт,Алматы,Центр здоровья TVIN,2.0,3.0,19.0,20000.0,,idoctor.kz,https://idoctor.kz/almaty/doctor/30201-bessonov-dmitriy-vladimirovich#review,luxury
Шокебаев Адиль Абаевич,Гастроэнтеролог,Алматы,"АО ""Национальный научный центр хирургии"" им. А.Н. Сызганова",5.0,20.0,19.0,5000.0,,idoctor.kz,https://idoctor.kz/almaty/doctor/30280-shokebaev-adil-abaevich,middle-priced
Шокебаев Адиль Абаевич,Гастроэнтеролог,Алматы,"АО ""Национальный научный центр хирургии"" им. А.Н. Сызганова",5.0,20.0,19.0,5000.0,,idoctor.kz,https://idoctor.kz/almaty/doctor/30280-shokebaev-adil-abaevich#review,middle-priced
Ли Дже Вон,Иглорефлексотерапевт,Алматы,Hansol - Медицинский центр,5.0,78.0,15.0,3000.0,,idoctor.kz,https://idoctor.kz/almaty/doctor/30586-li-dje-von,low-priced
Ли Дже Вон,Иглорефлексотерапевт,Алматы,Hansol - Медицинский центр,5.0,78.0,15.0,3000.0,,idoctor.kz,https://idoctor.kz/almaty/doctor/30586-li-dje-von#review,low-priced
Кабдолов Ерлан Имамадиевич,Маммолог,Алматы,Emirmed - Медицинский центр на Розыбакиева,5.0,9.0,30.0,7000.0,,idoctor.kz,https://idoctor.kz/almaty/doctor/3134-kabdolov-erlan-imamadievich,high-priced
Кабдолов Ерлан Имамадиевич,Маммолог,Алматы,Emirmed - Медицинский центр на Розыбакиева,5.0,9.0,30.0,7000.0,,idoctor.kz,https://idoctor.kz/almaty/doctor/3134-kabdolov-erlan-imamadievich#review,high-priced
Манашева Анаргуль Сарсенгалиевна,Маммолог,Алматы,MamaVita - Центр женского здоровья на Навои,,,11.0,20000.0,,idoctor.kz,https://idoctor.kz/almaty/doctor/3240-manasheva-anargul-sapingalievna,luxury
Манашева Анаргуль Сарсенгалиевна,Маммолог,Алматы,MamaVita - Центр женского здоровья на Навои,,,11.0,20000.0,,idoctor.kz,https://idoctor.kz/almaty/doctor/3240-manasheva-anargul-sapingalievna#review,luxury
Пархоменко Людмила Витальевна,Акушер-гинеколог,Алматы,Достар Мед - Медицинский центр на Сеченова,4.0,18.0,,20000.0,,idoctor.kz,https://idoctor.kz/almaty/doctor/3485-parhomenko-lyudmila-vitalevna,luxury
Пархоменко Людмила Витальевна,Акушер-гинеколог,Алматы,Достар Мед - Медицинский центр на Сеченова,4.0,18.0,,20000.0,,idoctor.kz,https://idoctor.kz/almaty/doctor/3485-parhomenko-lyudmila-vitalevna#review,luxury
Никонов Игорь Олегович,Онколог,Алматы,"Медицинский центр ""Керуен-Medicus"" на Бухар Жирау",5.0,107.0,20.0,12000.0,,idoctor.kz,https://idoctor.kz/almaty/doctor/364-nikonov-igor-olegovich,luxury
Никонов Игорь Олегович,Онколог,Алматы,"Медицинский центр ""Керуен-Medicus"" на Бухар Жирау",5.0,107.0,20.0,12000.0,,idoctor.kz,https://idoctor.kz/almaty/doctor/364-nikonov-igor-olegovich#review,luxury
Косинцев Владимир Георгиевич,Психолог,Алматы,Центр Академической и Практической Психологии,,,26.0,0.0,,idoctor.kz,https://idoctor.kz/almaty/doctor/3745-kosintsev-vladimir-georgievich,low-priced
Косинцев Владимир Георгиевич,Психолог,Алматы,Центр Академической и Практической Психологии,,,26.0,0.0,,idoctor.kz,https://idoctor.kz/almaty/doctor/3745-kosintsev-vladimir-georgievich#review,low-priced
Мельникова Людмила Алексеевна,Психолог,Алматы,Кабинет психолога Мельниковой Людмилы,5.0,13.0,17.0,30000.0,,idoctor.kz,https://idoctor.kz/almaty/doctor/3998-melnikova-lyudmila-alekseevna,luxury
Мельникова Людмила Алексеевна,Психолог,Алматы,Кабинет психолога Мельниковой Людмилы,5.0,13.0,17.0,30000.0,,idoctor.kz,https://idoctor.kz/almaty/doctor/3998-melnikova-lyudmila-alekseevna#review,luxury
Гречаная Татьяна Сергеевна,Невролог (Невропатолог),Алматы,АртроLife clinic,5.0,6.0,16.0,5000.0,,idoctor.kz,https://idoctor.kz/almaty/doctor/4946-grechanaya-tatyana-sergeevna,middle-priced
Гречаная Татьяна Сергеевна,Невролог (Невропатолог),Алматы,АртроLife clinic,5.0,6.0,16.0,5000.0,,idoctor.kz,https://idoctor.kz/almaty/doctor/4946-grechanaya-tatyana-sergeevna#review,middle-priced
Игисинова Гульнур Сагинбековна,Онколог,Алматы,Поликлиника – Национальный госпиталь Медицинского центра Управления делами Президента Республики Казахстан.,5.0,11.0,,16380.0,,idoctor.kz,https://idoctor.kz/almaty/doctor/5461-igisinova-gulnura-saginbekovna,luxury
Игисинова Гульнур Сагинбековна,Онколог,Алматы,Поликлиника – Национальный госпиталь Медицинского центра Управления делами Президента Республики Казахстан.,5.0,11.0,,16380.0,,idoctor.kz,https://idoctor.kz/almaty/doctor/5461-igisinova-gulnura-saginbekovna#review,luxury
Караваев Виктор Сергеевич,Нейрохирург,Алматы,,5.0,3.0,16.0,10000.0,,idoctor.kz,https://idoctor.kz/almaty/doctor/567129-karavaev-viktor,luxury
Исенова Самал Аманбайкызы,Кардиолог,Алматы,,5.0,2.0,13.0,8000.0,,idoctor.kz,https://idoctor.kz/almaty/doctor/567163-isenova-samal,high-priced
Паргункина Александра Сергеевна,Маммолог,Алматы,"ГКППХВ ""Илийская центральная районная больница"" государственного учреждения ""Управления здравоохранения Алматинской области"" акимата Алматинской области",5.0,4.0,13.0,7000.0,,idoctor.kz,https://idoctor.kz/almaty/doctor/572029-pargunkina-aleksandra-sergeevna,high-priced
Паргункина Александра Сергеевна,Маммолог,Алматы,"ГКППХВ ""Илийская центральная районная больница"" государственного учреждения ""Управления здравоохранения Алматинской области"" акимата Алматинской области",5.0,4.0,13.0,7000.0,,idoctor.kz,https://idoctor.kz/almaty/doctor/572029-pargunkina-aleksandra-sergeevna#review,high-priced
Нурманова Куралай Сугирбаевна,Маммолог,Алматы,MamaVita - Центр женского здоровья на Навои,,,13.0,20000.0,,idoctor.kz,https://idoctor.kz/almaty/doctor/572878-nurmanova-kuralay-sugirbaevna,luxury
Нурманова Куралай Сугирбаевна,Маммолог,Алматы,MamaVita - Центр женского здоровья на Навои,,,13.0,20000.0,,idoctor.kz,https://idoctor.kz/almaty/doctor/572878-nurmanova-kuralay-sugirbaevna#review,luxury
Омарова Анар Ниетбаевна,Кардиолог,Алматы,KENGURU- Семейная и детская многопрофильная клиника,5.0,3.0,27.0,0.0,,idoctor.kz,https://idoctor.kz/almaty/doctor/573676-omarova-anar-nietbaevna,low-priced
Омарова Анар Ниетбаевна,Кардиолог,Алматы,KENGURU- Семейная и детская многопрофильная клиника,5.0,3.0,27.0,0.0,,idoctor.kz,https://idoctor.kz/almaty/doctor/573676-omarova-anar-nietbaevna#review,low-priced
Еслямов Руслан Ерланович,Паталогоанатом,Алматы,Казахский научно-исследовательский институт онкологии и радиологии,,,6.0,0.0,,idoctor.kz,https://idoctor.kz/almaty/doctor/574262-eslyamov-ruslan-erlanovich,low-priced
Еслямов Руслан Ерланович,Паталогоанатом,Алматы,Казахский научно-исследовательский институт онкологии и радиологии,,,6.0,0.0,,idoctor.kz,https://idoctor.kz/almaty/doctor/574262-eslyamov-ruslan-erlanovich#review,low-priced
Оразбекова Гульмира Нарзуллаевна,Паталогоанатом,Алматы,"Научный центр акушерства, гинекологии и перинатологии",5.0,1.0,10.0,0.0,,idoctor.kz,https://idoctor.kz/almaty/doctor/574329-orazbekova-gulmira-narzullaevna,low-priced
Оразбекова Гульмира Нарзуллаевна,Паталогоанатом,Алматы,"Научный центр акушерства, гинекологии и перинатологии",5.0,1.0,10.0,0.0,,idoctor.kz,https://idoctor.kz/almaty/doctor/574329-orazbekova-gulmira-narzullaevna#review,low-priced
Махнева Анна Фридриховна,Патологоанатом,Алматы,Научный Центр Педиатрии и Детской Хирургии,,,,21529.0,,idoctor.kz,https://idoctor.kz/almaty/doctor/574361-makhneva-anna-fridrikhovna,luxury
Махнева Анна Фридриховна,Патологоанатом,Алматы,Научный Центр Педиатрии и Детской Хирургии,,,,21529.0,,idoctor.kz,https://idoctor.kz/almaty/doctor/574361-makhneva-anna-fridrikhovna#review,luxury
Балапанова Анар Хайржановна,Паталогоанатом,Алматы,Научный центр урологии имени Б.У. Джарбусынова,,,15.0,0.0,,idoctor.kz,https://idoctor.kz/almaty/doctor/574456-balapanova-anar-khayrzhanovna,low-priced
Балапанова Анар Хайржановна,Паталогоанатом,Алматы,Научный центр урологии имени Б.У. Джарбусынова,,,15.0,0.0,,idoctor.kz,https://idoctor.kz/almaty/doctor/574456-balapanova-anar-khayrzhanovna#review,low-priced
Васильев Анатолий Никифорович,Судмедэксперт,Алматы,"Алматинский филиал Республиканского государственного казенного предприятия ""Центр судебной медицины"" Министерства Юстиции Республики Казахстан",,,56.0,0.0,,idoctor.kz,https://idoctor.kz/almaty/doctor/574730-vasilev-anatoliy-nikiforovich,low-priced
Васильев Анатолий Никифорович,Судмедэксперт,Алматы,"Алматинский филиал Республиканского государственного казенного предприятия ""Центр судебной медицины"" Министерства Юстиции Республики Казахстан",,,56.0,0.0,,idoctor.kz,https://idoctor.kz/almaty/doctor/574730-vasilev-anatoliy-nikiforovich#review,low-priced
Бондарева Тамара Дмитриевна,Судмедэксперт,Алматы,"Алматинский филиал Республиканского государственного казенного предприятия ""Центр судебной медицины"" Министерства Юстиции Республики Казахстан",,,36.0,0.0,,idoctor.kz,https://idoctor.kz/almaty/doctor/574731-bondareva-tamara-dmitrievna,low-priced
Бондарева Тамара Дмитриевна,Судмедэксперт,Алматы,"Алматинский филиал Республиканского государственного казенного предприятия ""Центр судебной медицины"" Министерства Юстиции Республики Казахстан",,,36.0,0.0,,idoctor.kz,https://idoctor.kz/almaty/doctor/574731-bondareva-tamara-dmitrievna#review,low-priced
Еремеева Светлана Николаевна,Судмедэксперт,Алматы,"Алматинский филиал Республиканского государственного казенного предприятия ""Центр судебной медицины"" Министерства Юстиции Республики Казахстан",,,37.0,0.0,,idoctor.kz,https://idoctor.kz/almaty/doctor/574732-eremeeva-svetlana-nikolaevna,low-priced
Еремеева Светлана Николаевна,Судмедэксперт,Алматы,"Алматинский филиал Республиканского государственного казенного предприятия ""Центр судебной медицины"" Министерства Юстиции Республики Казахстан",,,37.0,0.0,,idoctor.kz,https://idoctor.kz/almaty/doctor/574732-eremeeva-svetlana-nikolaevna#review,low-priced
Молдагалиева Зияда Молдагалиевна,Судмедэксперт,Алматы,"Алматинский филиал Республиканского государственного казенного предприятия ""Центр судебной медицины"" Министерства Юстиции Республики Казахстан",,,,0.0,,idoctor.kz,https://idoctor.kz/almaty/doctor/574733-moldagalieva-ziyada-moldagalievna,low-priced
Молдагалиева Зияда Молдагалиевна,Судмедэксперт,Алматы,"Алматинский филиал Республиканского государственного казенного предприятия ""Центр судебной медицины"" Министерства Юстиции Республики Казахстан",,,,0.0,,idoctor.kz,https://idoctor.kz/almaty/doctor/574733-moldagalieva-ziyada-moldagalievna#review,low-priced
Аукебаева Татьяна Ивановна,Судмедэксперт,Алматы,"Алматинский филиал Республиканского государственного казенного предприятия ""Центр судебной медицины"" Министерства Юстиции Республики Казахстан",,,29.0,0.0,,idoctor.kz,https://idoctor.kz/almaty/doctor/574734-aukebaeva-tatyana-ivanovna,low-priced
Аукебаева Татьяна Ивановна,Судмедэксперт,Алматы,"Алматинский филиал Республиканского государственного казенного предприятия ""Центр судебной медицины"" Министерства Юстиции Республики Казахстан",,,29.0,0.0,,idoctor.kz,https://idoctor.kz/almaty/doctor/574734-aukebaeva-tatyana-ivanovna#review,low-priced
Айдаркулов Абдиманап Шагатаевич,Судмедэксперт,Алматы,"Алматинский филиал Республиканского государственного казенного предприятия ""Центр судебной медицины"" Министерства Юстиции Республики Казахстан",,,,0.0,,idoctor.kz,https://idoctor.kz/almaty/doctor/574735-aydarkulov-abdimanap-shagataevich,low-priced
Айдаркулов Абдиманап Шагатаевич,Судмедэксперт,Алматы,"Алматинский филиал Республиканского государственного казенного предприятия ""Центр судебной медицины"" Министерства Юстиции Республики Казахстан",,,,0.0,,idoctor.kz,https://idoctor.kz/almaty/doctor/574735-aydarkulov-abdimanap-shagataevich#review,low-priced
Загуменникова Анна Александровна,Судмедэксперт,Алматы,"Алматинский филиал Республиканского государственного казенного предприятия ""Центр судебной медицины"" Министерства Юстиции Республики Казахстан",,,,0.0,,idoctor.kz,https://idoctor.kz/almaty/doctor/574736-zagumennikova-anna-aleksandrovna,low-priced
Загуменникова Анна Александровна,Судмедэксперт,Алматы,"Алматинский филиал Республиканского государственного казенного предприятия ""Центр судебной медицины"" Министерства Юстиции Республики Казахстан",,,,0.0,,idoctor.kz,https://idoctor.kz/almaty/doctor/574736-zagumennikova-anna-aleksandrovna#review,low-priced
Ломакин Михаил Юрьевич,Судмедэксперт,Алматы,"Алматинский филиал Республиканского государственного казенного предприятия ""Центр судебной медицины"" Министерства Юстиции Республики Казахстан",,,19.0,0.0,,idoctor.kz,https://idoctor.kz/almaty/doctor/574737-lomakin-mikhail-yurevich,low-priced
Ломакин Михаил Юрьевич,Судмедэксперт,Алматы,"Алматинский филиал Республиканского государственного казенного предприятия ""Центр судебной медицины"" Министерства Юстиции Республики Казахстан",,,19.0,0.0,,idoctor.kz,https://idoctor.kz/almaty/doctor/574737-lomakin-mikhail-yurevich#review,low-priced
Измайлова Зухра Рафиковна,Судмедэксперт,Алматы,"Алматинский филиал Республиканского государственного казенного предприятия ""Центр судебной медицины"" Министерства Юстиции Республики Казахстан",,,37.0,0.0,,idoctor.kz,https://idoctor.kz/almaty/doctor/574738-izmaylova-zukhra-rafikovna,low-priced
Измайлова Зухра Рафиковна,Судмедэксперт,Алматы,"Алматинский филиал Республиканского государственного казенного предприятия ""Центр судебной медицины"" Министерства Юстиции Республики Казахстан",,,37.0,0.0,,idoctor.kz,https://idoctor.kz/almaty/doctor/574738-izmaylova-zukhra-rafikovna#review,low-priced
Поданева Виктория Игоревна,Судмедэксперт,Алматы,"Алматинский филиал Республиканского государственного казенного предприятия ""Центр судебной медицины"" Министерства Юстиции Республики Казахстан",,,39.0,0.0,,idoctor.kz,https://idoctor.kz/almaty/doctor/574739-podaneva-viktoriya-igorevna,low-priced
Поданева Виктория Игоревна,Судмедэксперт,Алматы,"Алматинский филиал Республиканского государственного казенного предприятия ""Центр судебной медицины"" Министерства Юстиции Республики Казахстан",,,39.0,0.0,,idoctor.kz,https://idoctor.kz/almaty/doctor/574739-podaneva-viktoriya-igorevna#review,low-priced
Файзулина Роза Абуовна,Судмедэксперт,Алматы,"Алматинский филиал Республиканского государственного казенного предприятия ""Центр судебной медицины"" Министерства Юстиции Республики Казахстан",,,18.0,0.0,,idoctor.kz,https://idoctor.kz/almaty/doctor/574740-fayzulina-roza-abuovna,low-priced
Файзулина Роза Абуовна,Судмедэксперт,Алматы,"Алматинский филиал Республиканского государственного казенного предприятия ""Центр судебной медицины"" Министерства Юстиции Республики Казахстан",,,18.0,0.0,,idoctor.kz,https://idoctor.kz/almaty/doctor/574740-fayzulina-roza-abuovna#review,low-priced
Островская Наталья Николаевна,Судмедэксперт,Алматы,"Алматинский филиал Республиканского государственного казенного предприятия ""Центр судебной медицины"" Министерства Юстиции Республики Казахстан",,,,0.0,,idoctor.kz,https://idoctor.kz/almaty/doctor/574741-ostrovskaya-natalya-nikolaevna,low-priced
Островская Наталья Николаевна,Судмедэксперт,Алматы,"Алматинский филиал Республиканского государственного казенного предприятия ""Центр судебной медицины"" Министерства Юстиции Республики Казахстан",,,,0.0,,idoctor.kz,https://idoctor.kz/almaty/doctor/574741-ostrovskaya-natalya-nikolaevna#review,low-priced
Коркина Ольга Васильевна,Судмедэксперт,Алматы,"Алматинский филиал Республиканского государственного казенного предприятия ""Центр судебной медицины"" Министерства Юстиции Республики Казахстан",,,,0.0,,idoctor.kz,https://idoctor.kz/almaty/doctor/574742-korkina-olga-vasilevna,low-priced
Коркина Ольга Васильевна,Судмедэксперт,Алматы,"Алматинский филиал Республиканского государственного казенного предприятия ""Центр судебной медицины"" Министерства Юстиции Республики Казахстан",,,,0.0,,idoctor.kz,https://idoctor.kz/almaty/doctor/574742-korkina-olga-vasilevna#review,low-priced
Пак Андрей Андреевич,Судмедэксперт,Алматы,"Алматинский филиал Республиканского государственного казенного предприятия ""Центр судебной медицины"" Министерства Юстиции Республики Казахстан",,,14.0,0.0,,idoctor.kz,https://idoctor.kz/almaty/doctor/574743-pak-andrey-andreevich,low-priced
Пак Андрей Андреевич,Судмедэксперт,Алматы,"Алматинский филиал Республиканского государственного казенного предприятия ""Центр судебной медицины"" Министерства Юстиции Республики Казахстан",,,14.0,0.0,,idoctor.kz,https://idoctor.kz/almaty/doctor/574743-pak-andrey-andreevich#review,low-priced
Мусабаева Лейла Рашидовна,Судмедэксперт,Алматы,"Алматинский филиал Республиканского государственного казенного предприятия ""Центр судебной медицины"" Министерства Юстиции Республики Казахстан",,,18.0,0.0,,idoctor.kz,https://idoctor.kz/almaty/doctor/574744-musabaeva-leyla-rashidovna,low-priced
